group,id,course,semester,grade
17,13,Radiation Ecology and Environmental Science,1,12.5
17,13,Radiation Ecology and Environmental Science,1,11
17,13,Radiation Ecology and Environmental Science,1,13
17,13,Radiation Ecology and Environmental Science,1,10
17,13,Radiation Ecology and Environmental Science,1,13.5
17,13,Radiation Ecology and Environmental Science,1,8.5
17,13,Radiation Ecology and Environmental Science,1,11
17,13,Renewable Energy and Sustainable Living,2,5
17,13,Renewable Energy and Sustainable Living,2,7
17,13,Renewable Energy and Sustainable Living,2,9
17,13,Renewable Energy and Sustainable Living,2,5
17,13,Renewable Energy and Sustainable Living,2,8
17,13,Renewable Energy and Sustainable Living,2,7
17,13,Scavenging and Resource Management,1,6.25
17,13,Scavenging and Resource Management,1,9
17,13,Scavenging and Resource Management,1,6.25
17,13,Scavenging and Resource Management,1,8.25
17,13,Scavenging and Resource Management,1,7.5
17,13,Scavenging and Resource Management,1,8.75
17,13,Scavenging and Resource Management,1,10.25
17,13,Scavenging and Resource Management,1,7
17,13,Survival Skills and Wilderness Medicine,1,12
17,13,Survival Skills and Wilderness Medicine,1,12.5
17,13,Survival Skills and Wilderness Medicine,1,10.5
17,13,Survival Skills and Wilderness Medicine,1,7.5
17,13,Survival Skills and Wilderness Medicine,1,10.5
17,13,Survival Skills and Wilderness Medicine,1,12
17,20,Art and Expression in a Post-Apocalyptic World,2,12
17,20,Art and Expression in a Post-Apocalyptic World,2,14.5
17,20,Art and Expression in a Post-Apocalyptic World,2,9
17,20,Art and Expression in a Post-Apocalyptic World,2,17.5
17,20,Art and Expression in a Post-Apocalyptic World,2,11.5
17,20,Art and Expression in a Post-Apocalyptic World,2,9.5
17,20,Art and Expression in a Post-Apocalyptic World,2,14
17,20,Art and Expression in a Post-Apocalyptic World,2,13
17,20,Combat Tactics and Self-Defense,2,8.5
17,20,Combat Tactics and Self-Defense,2,9.5
17,20,Combat Tactics and Self-Defense,2,9
17,20,Community Building and Social Organization,2,9.7
17,20,Community Building and Social Organization,2,12
17,20,Community Building and Social Organization,2,11.7
17,20,Community Building and Social Organization,2,10.8
17,20,Community Building and Social Organization,2,13.3
17,20,Community Building and Social Organization,2,13.9
17,20,Community Building and Social Organization,2,8.5
17,20,Mechanical Engineering and Vehicle Repair,1,8
17,20,Mechanical Engineering and Vehicle Repair,1,11
17,20,Mechanical Engineering and Vehicle Repair,1,13
17,20,Moral Philosophy and Ethical Decision-Making,1,9
17,20,Moral Philosophy and Ethical Decision-Making,1,8
17,20,Moral Philosophy and Ethical Decision-Making,1,10
17,20,Moral Philosophy and Ethical Decision-Making,1,10
17,20,Moral Philosophy and Ethical Decision-Making,1,10
17,20,Moral Philosophy and Ethical Decision-Making,1,4
17,20,Post-Apocalyptic History and Archaeology,2,9
17,20,Post-Apocalyptic History and Archaeology,2,11
17,20,Post-Apocalyptic History and Archaeology,2,10.5
17,20,Post-Apocalyptic History and Archaeology,2,11.5
17,20,Radiation Ecology and Environmental Science,1,14.5
17,20,Radiation Ecology and Environmental Science,1,7
17,20,Radiation Ecology and Environmental Science,1,9.5
17,20,Radiation Ecology and Environmental Science,1,13.5
17,20,Radiation Ecology and Environmental Science,1,13.5
17,20,Radiation Ecology and Environmental Science,1,12.5
17,20,Radiation Ecology and Environmental Science,1,6.5
17,20,Radiation Ecology and Environmental Science,1,12.5
17,20,Radiation Ecology and Environmental Science,1,16
17,20,Radiation Ecology and Environmental Science,1,12
17,20,Renewable Energy and Sustainable Living,2,9
17,20,Renewable Energy and Sustainable Living,2,6
17,20,Renewable Energy and Sustainable Living,2,7
17,20,Renewable Energy and Sustainable Living,2,10
17,20,Renewable Energy and Sustainable Living,2,11
17,20,Renewable Energy and Sustainable Living,2,7
17,20,Scavenging and Resource Management,1,8.25
17,20,Scavenging and Resource Management,1,5.25
17,20,Scavenging and Resource Management,1,9.25
17,20,Scavenging and Resource Management,1,6.75
17,20,Scavenging and Resource Management,1,5.75
17,20,Scavenging and Resource Management,1,7.5
17,20,Scavenging and Resource Management,1,8
17,20,Scavenging and Resource Management,1,7.25
17,20,Scavenging and Resource Management,1,5.75
17,20,Survival Skills and Wilderness Medicine,1,13
17,20,Survival Skills and Wilderness Medicine,1,13.5
17,20,Survival Skills and Wilderness Medicine,1,13.5
17,20,Survival Skills and Wilderness Medicine,1,13
17,20,Survival Skills and Wilderness Medicine,1,13.5
17,20,Survival Skills and Wilderness Medicine,1,11.5
17,35,Art and Expression in a Post-Apocalyptic World,2,9.5
17,35,Art and Expression in a Post-Apocalyptic World,2,15.5
17,35,Art and Expression in a Post-Apocalyptic World,2,10.5
17,35,Art and Expression in a Post-Apocalyptic World,2,6
17,35,Art and Expression in a Post-Apocalyptic World,2,8.5
17,35,Art and Expression in a Post-Apocalyptic World,2,7
17,35,Art and Expression in a Post-Apocalyptic World,2,10
17,35,Art and Expression in a Post-Apocalyptic World,2,9.5
17,35,Art and Expression in a Post-Apocalyptic World,2,11.5
17,35,Art and Expression in a Post-Apocalyptic World,2,10
17,35,Combat Tactics and Self-Defense,2,7.5
17,35,Combat Tactics and Self-Defense,2,13
17,35,Combat Tactics and Self-Defense,2,9
17,35,Community Building and Social Organization,2,11
17,35,Community Building and Social Organization,2,10.7
17,35,Community Building and Social Organization,2,12
17,35,Community Building and Social Organization,2,12.5
17,35,Community Building and Social Organization,2,11
17,35,Community Building and Social Organization,2,13.4
17,35,Community Building and Social Organization,2,9.6
17,35,Mechanical Engineering and Vehicle Repair,1,11.5
17,35,Mechanical Engineering and Vehicle Repair,1,11.5
17,35,Mechanical Engineering and Vehicle Repair,1,6
17,35,Moral Philosophy and Ethical Decision-Making,1,6.5
17,35,Moral Philosophy and Ethical Decision-Making,1,3.5
17,35,Moral Philosophy and Ethical Decision-Making,1,9
17,35,Moral Philosophy and Ethical Decision-Making,1,9
17,35,Moral Philosophy and Ethical Decision-Making,1,8.5
17,35,Moral Philosophy and Ethical Decision-Making,1,7.5
17,35,Moral Philosophy and Ethical Decision-Making,1,10
17,35,Post-Apocalyptic History and Archaeology,2,9.5
17,35,Post-Apocalyptic History and Archaeology,2,10
17,35,Post-Apocalyptic History and Archaeology,2,12.5
17,35,Post-Apocalyptic History and Archaeology,2,11
17,35,Radiation Ecology and Environmental Science,1,12
17,35,Radiation Ecology and Environmental Science,1,10
17,35,Radiation Ecology and Environmental Science,1,13
17,35,Radiation Ecology and Environmental Science,1,12
17,35,Radiation Ecology and Environmental Science,1,13
17,35,Radiation Ecology and Environmental Science,1,11.5
17,35,Radiation Ecology and Environmental Science,1,10
17,35,Radiation Ecology and Environmental Science,1,15
17,35,Radiation Ecology and Environmental Science,1,9.5
17,35,Radiation Ecology and Environmental Science,1,11.5
17,35,Renewable Energy and Sustainable Living,2,10
17,35,Renewable Energy and Sustainable Living,2,8
17,35,Renewable Energy and Sustainable Living,2,8
17,35,Renewable Energy and Sustainable Living,2,11
17,35,Renewable Energy and Sustainable Living,2,8
17,35,Renewable Energy and Sustainable Living,2,8
17,35,Scavenging and Resource Management,1,7
17,35,Scavenging and Resource Management,1,7.25
17,35,Scavenging and Resource Management,1,7.75
17,35,Scavenging and Resource Management,1,7
17,35,Scavenging and Resource Management,1,6
17,35,Scavenging and Resource Management,1,8.75
17,35,Scavenging and Resource Management,1,8.25
17,35,Survival Skills and Wilderness Medicine,1,10.5
17,35,Survival Skills and Wilderness Medicine,1,9.5
17,35,Survival Skills and Wilderness Medicine,1,10.5
17,35,Survival Skills and Wilderness Medicine,1,12
17,35,Survival Skills and Wilderness Medicine,1,17
17,35,Survival Skills and Wilderness Medicine,1,12.5
17,54,Art and Expression in a Post-Apocalyptic World,2,9.5
17,54,Art and Expression in a Post-Apocalyptic World,2,12.5
17,54,Art and Expression in a Post-Apocalyptic World,2,17.5
17,54,Art and Expression in a Post-Apocalyptic World,2,12.5
17,54,Art and Expression in a Post-Apocalyptic World,2,9
17,54,Art and Expression in a Post-Apocalyptic World,2,13
17,54,Art and Expression in a Post-Apocalyptic World,2,10.5
17,54,Art and Expression in a Post-Apocalyptic World,2,12
17,54,Art and Expression in a Post-Apocalyptic World,2,15.5
17,54,Art and Expression in a Post-Apocalyptic World,2,12.5
17,54,Combat Tactics and Self-Defense,2,6
17,54,Combat Tactics and Self-Defense,2,8
17,54,Combat Tactics and Self-Defense,2,10.5
17,54,Community Building and Social Organization,2,13.5
17,54,Community Building and Social Organization,2,10.3
17,54,Community Building and Social Organization,2,12.4
17,54,Community Building and Social Organization,2,11.6
17,54,Community Building and Social Organization,2,11.9
17,54,Community Building and Social Organization,2,11.6
17,54,Community Building and Social Organization,2,12.2
17,54,Mechanical Engineering and Vehicle Repair,1,8
17,54,Mechanical Engineering and Vehicle Repair,1,11.5
17,54,Mechanical Engineering and Vehicle Repair,1,9
17,54,Moral Philosophy and Ethical Decision-Making,1,9.5
17,54,Moral Philosophy and Ethical Decision-Making,1,11.5
17,54,Moral Philosophy and Ethical Decision-Making,1,9.5
17,54,Moral Philosophy and Ethical Decision-Making,1,7.5
17,54,Moral Philosophy and Ethical Decision-Making,1,13
17,54,Moral Philosophy and Ethical Decision-Making,1,10.5
17,54,Moral Philosophy and Ethical Decision-Making,1,9.5
17,54,Post-Apocalyptic History and Archaeology,2,10.5
17,54,Post-Apocalyptic History and Archaeology,2,8
17,54,Post-Apocalyptic History and Archaeology,2,7
17,54,Post-Apocalyptic History and Archaeology,2,12.5
17,54,Radiation Ecology and Environmental Science,1,9.5
17,54,Radiation Ecology and Environmental Science,1,10.5
17,54,Radiation Ecology and Environmental Science,1,14
17,54,Radiation Ecology and Environmental Science,1,15
17,54,Radiation Ecology and Environmental Science,1,10.5
17,54,Radiation Ecology and Environmental Science,1,13.5
17,54,Radiation Ecology and Environmental Science,1,10.5
17,54,Radiation Ecology and Environmental Science,1,15
17,54,Radiation Ecology and Environmental Science,1,11
17,54,Radiation Ecology and Environmental Science,1,11
17,54,Renewable Energy and Sustainable Living,2,7
17,54,Renewable Energy and Sustainable Living,2,7
17,54,Renewable Energy and Sustainable Living,2,7
17,54,Renewable Energy and Sustainable Living,2,11
17,54,Renewable Energy and Sustainable Living,2,10
17,54,Renewable Energy and Sustainable Living,2,9
17,54,Scavenging and Resource Management,1,7.25
17,54,Scavenging and Resource Management,1,5.5
17,54,Scavenging and Resource Management,1,7
17,54,Scavenging and Resource Management,1,11.25
17,54,Scavenging and Resource Management,1,8.25
17,54,Scavenging and Resource Management,1,8.5
17,54,Scavenging and Resource Management,1,9.25
17,54,Scavenging and Resource Management,1,5
17,54,Scavenging and Resource Management,1,4.5
17,54,Survival Skills and Wilderness Medicine,1,8
17,54,Survival Skills and Wilderness Medicine,1,12.5
17,54,Survival Skills and Wilderness Medicine,1,13
17,54,Survival Skills and Wilderness Medicine,1,14.5
17,54,Survival Skills and Wilderness Medicine,1,7
17,68,Art and Expression in a Post-Apocalyptic World,2,13
17,68,Art and Expression in a Post-Apocalyptic World,2,14.5
17,68,Art and Expression in a Post-Apocalyptic World,2,11.5
17,68,Art and Expression in a Post-Apocalyptic World,2,10
17,68,Art and Expression in a Post-Apocalyptic World,2,13.5
17,68,Art and Expression in a Post-Apocalyptic World,2,14
17,68,Art and Expression in a Post-Apocalyptic World,2,11.5
17,68,Art and Expression in a Post-Apocalyptic World,2,14.5
17,68,Art and Expression in a Post-Apocalyptic World,2,7.5
17,68,Art and Expression in a Post-Apocalyptic World,2,10
17,68,Combat Tactics and Self-Defense,2,12.5
17,68,Combat Tactics and Self-Defense,2,2.5
17,68,Combat Tactics and Self-Defense,2,4.5
17,68,Community Building and Social Organization,2,9.8
17,68,Community Building and Social Organization,2,8.2
17,68,Community Building and Social Organization,2,10.9
17,68,Community Building and Social Organization,2,11.8
17,68,Community Building and Social Organization,2,10
17,68,Community Building and Social Organization,2,11.7
17,68,Community Building and Social Organization,2,12.3
17,68,Mechanical Engineering and Vehicle Repair,1,8.5
17,68,Mechanical Engineering and Vehicle Repair,1,9.5
17,68,Mechanical Engineering and Vehicle Repair,1,6.5
17,68,Moral Philosophy and Ethical Decision-Making,1,13
17,68,Moral Philosophy and Ethical Decision-Making,1,7
17,68,Moral Philosophy and Ethical Decision-Making,1,8.5
17,68,Moral Philosophy and Ethical Decision-Making,1,8.5
17,68,Moral Philosophy and Ethical Decision-Making,1,5.5
17,68,Moral Philosophy and Ethical Decision-Making,1,8.5
17,68,Moral Philosophy and Ethical Decision-Making,1,9.5
17,68,Post-Apocalyptic History and Archaeology,2,10.5
17,68,Post-Apocalyptic History and Archaeology,2,12.5
17,68,Post-Apocalyptic History and Archaeology,2,10.5
17,68,Radiation Ecology and Environmental Science,1,12
17,68,Radiation Ecology and Environmental Science,1,9
17,68,Radiation Ecology and Environmental Science,1,12
17,68,Radiation Ecology and Environmental Science,1,14
17,68,Radiation Ecology and Environmental Science,1,15
17,68,Radiation Ecology and Environmental Science,1,17
17,68,Radiation Ecology and Environmental Science,1,17
17,68,Radiation Ecology and Environmental Science,1,9.5
17,68,Radiation Ecology and Environmental Science,1,14
17,68,Radiation Ecology and Environmental Science,1,11
17,68,Renewable Energy and Sustainable Living,2,9
17,68,Renewable Energy and Sustainable Living,2,10
17,68,Renewable Energy and Sustainable Living,2,6
17,68,Renewable Energy and Sustainable Living,2,8
17,68,Renewable Energy and Sustainable Living,2,5
17,68,Renewable Energy and Sustainable Living,2,8
17,68,Scavenging and Resource Management,1,6.25
17,68,Scavenging and Resource Management,1,6.25
17,68,Scavenging and Resource Management,1,7.5
17,68,Scavenging and Resource Management,1,5
17,68,Scavenging and Resource Management,1,10
17,68,Scavenging and Resource Management,1,6.25
17,68,Scavenging and Resource Management,1,8.25
17,68,Scavenging and Resource Management,1,10
17,68,Scavenging and Resource Management,1,5.75
17,68,Survival Skills and Wilderness Medicine,1,13
17,68,Survival Skills and Wilderness Medicine,1,10
17,68,Survival Skills and Wilderness Medicine,1,14
17,68,Survival Skills and Wilderness Medicine,1,11
17,68,Survival Skills and Wilderness Medicine,1,12.5
17,68,Survival Skills and Wilderness Medicine,1,10.5
17,71,Art and Expression in a Post-Apocalyptic World,2,13.5
17,71,Art and Expression in a Post-Apocalyptic World,2,12.5
17,71,Art and Expression in a Post-Apocalyptic World,2,12
17,71,Art and Expression in a Post-Apocalyptic World,2,11.5
17,71,Art and Expression in a Post-Apocalyptic World,2,10
